Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,1,25,10,24,1,76,25,77,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,24,106,55,0,1
0,0,1,27,10,27,1,79,26,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,4,28,1,5,5,5,5,27,102,57,0,1
0,0,1,25,10,25,1,75,25,75,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,6,26,1,5,5,5,5,25,102,56,0,1
0,0,0,26,10,26,1,79,27,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,26,105,58,0,1
0,0,1,26,10,26,0,74,26,68,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,4,25,1,5,5,5,5,26,117,55,0,1
0,0,1,24,10,25,1,75,24,84,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,6,25,1,5,5,5,5,24,114,54,0,1
0,0,1,26,9,25,1,78,25,75,0,0,9,9,9,0,0,9,10,0,9,0,6,9,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,4,24,1,4,4,5,5,26,107,55,0,1
0,0,1,27,11,27,1,81,27,81,0,0,11,11,11,0,0,11,10,0,11,0,8,11,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,28,1,8,8,5,5,27,101,58,0,1
0,0,1,25,10,25,1,77,26,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,6,26,1,5,5,5,5,25,107,57,0,1
0,0,1,26,10,26,1,76,25,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,116,55,0,1
0,0,1,25,10,25,1,74,26,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,110,57,0,1
0,0,1,25,10,26,1,79,25,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,113,54,0,1
0,0,1,27,10,26,1,76,26,76,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,27,93,56,0,1
0,0,1,23,10,24,1,74,25,76,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,24,112,54,0,1
0,0,0,28,10,28,1,81,27,82,0,0,6,6,6,0,0,6,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,27,108,59,0,1
0,0,1,24,10,23,1,79,25,64,0,0,0,0,0,0,0,0,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1,5,25,1,6,5,5,5,24,93,55,0,1
0,0,0,25,10,25,1,72,24,80,0,0,10,10,10,0,0,10,12,1,11,0,8,11,0,0,0,0,0,0,0,0,1,2,4,10,0,0,0,0,0,0,0,0,0,0,7,24,0,6,7,5,5,25,114,53,0,1
0,0,1,28,10,28,1,81,28,84,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,29,1,5,5,5,5,28,119,61,0,1
0,0,1,26,9,26,1,78,26,79,0,0,9,9,9,0,0,9,8,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,111,57,0,1
0,0,2,18,10,18,1,68,17,61,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,4,22,2,5,5,4,4,18,88,44,0,1
0,0,2,33,10,33,1,83,34,90,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,6,29,2,5,5,6,6,33,110,68,0,1
0,0,2,26,10,26,1,75,25,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,2,5,5,5,5,26,112,55,0,1
0,0,1,25,10,25,1,79,26,77,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,4,26,1,5,5,5,5,25,109,57,0,1
0,0,1,26,10,26,1,79,26,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,6,25,1,5,5,5,5,26,110,57,0,1
0,0,1,25,11,25,1,73,24,68,0,0,11,11,11,0,0,11,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,108,53,0,1
0,0,0,26,10,26,1,78,27,84,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,4,27,0,5,5,5,5,26,111,59,0,1
0,0,1,25,9,26,1,75,25,78,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,117,55,0,1
0,0,1,25,10,24,1,78,25,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,24,106,54,0,1
0,0,1,26,10,26,1,74,25,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,106,55,0,1
0,0,1,26,10,26,1,81,27,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,6,27,1,5,5,5,5,26,110,59,0,1
0,0,1,25,11,27,1,79,26,77,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,4,26,117,56,0,1
0,0,1,26,9,25,1,73,25,76,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,4,24,1,5,5,5,5,26,105,55,0,1
0,0,1,26,11,25,1,80,25,80,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,6,27,1,5,5,5,5,25,100,55,0,1
0,0,1,26,9,26,1,75,26,75,0,0,10,9,9,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,6,2,10,0,0,0,0,0,0,0,0,0,0,4,25,1,5,5,5,5,26,113,56,0,1
0,0,1,23,11,23,1,74,24,69,0,0,10,11,11,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,23,107,54,0,1
0,0,1,28,10,28,1,79,27,85,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,6,27,1,5,5,6,6,28,110,60,0,1
0,0,1,26,10,26,1,78,26,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,118,55,0,1
0,0,0,26,10,26,1,78,26,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,26,107,57,0,1
0,0,1,26,10,26,1,76,26,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,116,58,0,1
0,0,1,25,9,25,1,77,25,77,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,4,25,1,5,5,5,5,25,103,55,0,1
0,0,1,25,10,25,1,73,25,73,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,4,4,25,111,55,0,1
0,0,0,26,11,27,1,80,27,83,0,0,11,11,11,0,0,11,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,6,28,0,5,5,6,6,27,108,58,0,1
0,0,1,26,9,25,1,77,25,73,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,4,25,1,5,5,5,5,25,110,55,0,1
0,0,1,25,10,25,1,76,25,77,0,0,10,10,10,0,0,11,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,6,26,1,5,5,4,4,25,119,56,0,1
0,0,0,26,11,26,1,79,27,79,0,0,11,11,11,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,4,25,0,5,5,6,6,26,105,58,0,1
0,0,1,26,9,26,1,77,26,77,0,0,10,9,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,105,58,0,1
0,0,1,24,11,25,1,72,23,72,0,0,10,11,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,24,121,51,0,1
0,0,1,27,10,26,1,81,27,81,0,0,8,8,8,0,0,8,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,6,26,1,5,5,5,5,27,102,59,0,1
0,0,0,26,10,26,1,79,27,79,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,26,91,58,0,1
0,0,2,25,10,26,1,77,25,77,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,26,2,5,5,5,5,26,95,55,0,1
0,0,1,26,9,25,1,77,26,76,0,0,0,0,0,0,0,0,8,0,9,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1,6,25,1,6,6,5,5,25,95,56,0,1
