Counter(/clock),Mean_Consecutive(/clock),Counter(/host_diagnostic),Mean_Consecutive(/host_diagnostic),Counter(/joint_states),Mean_Consecutive(/joint_states),Counter(/kinect2/qhd/camera_info),Mean_Consecutive(/kinect2/qhd/camera_info),Counter(/kinect2/qhd/image_color/compressed),Mean_Consecutive(/kinect2/qhd/image_color/compressed),Counter(/kinect2/qhd/image_color/theora),Mean_Consecutive(/kinect2/qhd/image_color/theora),Counter(/mobile_base_controller/cmd_vel),Mean_Consecutive(/mobile_base_controller/cmd_vel),Counter(/mobile_base_controller/odom),Mean_Consecutive(/mobile_base_controller/odom),Counter(/move_base/NavfnROS/plan),Mean_Consecutive(/move_base/NavfnROS/plan),Counter(/move_base/TebLocalPlannerROS/global_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/global_plan),Counter(/move_base/TebLocalPlannerROS/local_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/local_plan),Counter(/move_base/TebLocalPlannerROS/teb_markers),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_markers),Counter(/move_base/TebLocalPlannerROS/teb_poses),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_poses),Counter(/move_base/feedback),Mean_Consecutive(/move_base/feedback),Counter(/move_base/global_costmap/footprint),Mean_Consecutive(/move_base/global_costmap/footprint),Counter(/move_base/local_costmap/costmap),Mean_Consecutive(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Mean_Consecutive(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Mean_Consecutive(/move_base/local_costmap/footprint),Counter(/move_base/status),Mean_Consecutive(/move_base/status),Counter(/nav_vel),Mean_Consecutive(/nav_vel),Counter(/node_diagnostic),Mean_Consecutive(/node_diagnostic),Counter(/odometry/filtered),Mean_Consecutive(/odometry/filtered),Counter(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Mean_Consecutive(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Counter(/pan_tilt_trajectory_controller/point_head_action/status),Mean_Consecutive(/pan_tilt_trajectory_controller/point_head_action/status),Counter(/pan_tilt_trajectory_controller/state),Mean_Consecutive(/pan_tilt_trajectory_controller/state),Counter(/particlecloud),Mean_Consecutive(/particlecloud),Counter(/scan),Mean_Consecutive(/scan),Counter(/tf),Mean_Consecutive(/tf),linear velocity x,angular velocity z,Threads(/amcl),MeanLoadCPU(/amcl),Threads(/twist_mux),MeanLoadCPU(/twist_mux),Threads(/robot_state_publisher),MeanLoadCPU(/robot_state_publisher),Threads(/move_base),MeanLoadCPU(/move_base),Threads(/map_odom_broadcaster),MeanLoadCPU(/map_odom_broadcaster),matansar(MaxCPU0),matansar(MinCPU0),matansar(MeanCPU0),matansar(StdCPU0),matansar(MaxCPU1),matansar(MinCPU1),matansar(MeanCPU1),matansar(StdCPU1),matansar(MaxCPU2),matansar(MinCPU2),matansar(MeanCPU2),matansar(StdCPU2),matansar(MaxCPU3),matansar(MinCPU3),matansar(MeanCPU3),matansar(StdCPU3)
889,0.001120248,2,0.506093979,44,0.022027975,12,0.062631802,9,0.11182788,9,0.111135125,5,0.225399017,45,0.022096504,0,0,5,0.219385743,5,0.225292981,10,0.09902623,5,0.225581765,5,0.222496033,5,0.22453773,2,0.456109047,0,0,4,0.228220383,5,0.227171481,5,0.226255536,20,0.030139522,27,0.037074731,5,0.226139486,4,0.221127987,45,0.022516933,3,0.261192083,9,0.113567382,118,0.008301215,0.3,0.094392658,8,79.1800005,6,3.969999981,6,5.4,11,14.36999989,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
913,0.001091423,2,0.538807869,47,0.021319763,18,0.057991421,9,0.108811736,9,0.108929008,4,0.213189046,47,0.021210131,0,0,4,0.211531957,4,0.212182045,8,0.092634303,4,0.212228934,4,0.212503354,4,0.21362861,2,0.43166399,0,0,5,0.217321992,4,0.212688684,4,0.212281942,20,0.028354532,28,0.035895153,4,0.214104335,5,0.215575993,46,0.021735779,2,0.384464025,9,0.109867722,121,0.008233283,0.3,0.15,8,7.100000064,6,3.255555577,6,3.944444444,11,14.01111094,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
729,0.00137191,2,0.590988159,44,0.021963047,12,0.07758819,9,0.122043639,9,0.116679877,5,0.240851223,44,0.022001372,0,0,5,0.243341982,5,0.240446806,10,0.106837776,5,0.241221249,5,0.239580512,5,0.235356987,2,0.422941208,1,0,4,0.26535964,5,0.237715244,5,0.239651501,20,0.031385422,27,0.036460115,5,0.220099509,4,0.28211832,45,0.022129341,2,0.426306009,9,0.117455125,113,0.008742643,0.297502281,0.15,8,7.320000172,6,4.550000095,6,5.590000057,11,13.42000017,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
1107,0.000901063,1,0,46,0.021565485,18,0.056869998,10,0.107610438,9,0.105906129,5,0.216180265,47,0.021288369,0,0,5,0.215349972,5,0.216044009,10,0.09640744,5,0.216144502,5,0.214927018,4,0.217365026,2,0.440692902,0,0,5,0.216532767,5,0.215257704,5,0.216107965,10,0.00356245,27,0.036887536,4,0.217188994,5,0.216360033,46,0.021517266,3,0.45212698,9,0.10787937,125,0.007906839,0.3,0.15,8,5.816666603,6,2.833333333,6,4.583333333,11,14.51666689,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
920,0.001082822,2,0.534272194,47,0.02116563,12,0.06825174,9,0.107541144,10,0.10670299,4,0.214855989,45,0.021929026,0,0,4,0.217837334,4,0.217023373,8,0.092109306,4,0.214800676,4,0.214693705,5,0.211603224,3,0.320248485,0,0,4,0.213442961,4,0.213298639,4,0.214878321,20,0.028377997,28,0.034961224,5,0.215275526,5,0.215252757,46,0.021616756,2,0.42603898,10,0.108487659,116,0.008597869,0.3,0.15,8,6.890000057,6,3.870000076,6,5.890000057,11,16.5999999,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
936,0.001064003,2,0.525141001,46,0.020843199,14,0.066912138,9,0.108026773,9,0.10686323,5,0.211648464,48,0.021052746,0,0,5,0.212486744,5,0.212768257,10,0.094986227,5,0.212364018,5,0.213240266,5,0.21350348,3,0.323884487,0,0,5,0.213064194,5,0.212845802,5,0.212545693,20,0.027680623,28,0.036540597,5,0.213757992,4,0.214078665,47,0.02123813,2,0.386876106,9,0.107082874,119,0.008410254,0.3,0.15,8,8.777777778,6,2.100000064,6,5.211111175,11,18.14444457,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
943,0.001050281,2,0.519058943,48,0.020445276,16,0.057020473,10,0.106810676,9,0.105325729,5,0.211125493,47,0.020377195,0,0,5,0.211597741,5,0.211038768,10,0.093696011,5,0.210772216,5,0.211566746,5,0.212476969,2,0.417973995,0,0,5,0.211121261,5,0.213907003,5,0.211423039,20,0.027717992,29,0.033877611,4,0.20896403,5,0.209599257,47,0.020831435,3,0.421655059,9,0.10558039,123,0.008105624,0.3,0.113723628,8,6.990909143,6,4.399999965,6,5.490909143,11,13.59090909,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
912,0.001095755,2,0.539558887,45,0.02175116,12,0.078523181,9,0.107070744,10,0.107608,4,0.210669597,45,0.021764387,0,0,4,0.209443331,4,0.211050669,8,0.091038295,4,0.211028337,4,0.210408688,4,0.210670074,2,0.432616949,0,0,4,0.211876631,4,0.210730314,4,0.21090436,20,0.027882902,27,0.036905004,5,0.214356244,5,0.216906488,46,0.021824137,2,0.428065062,10,0.108498017,111,0.00876661,0.3,0.15,8,8.55,6,2.730000019,6,4.510000038,11,15.57000008,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.00107473,2,0.529802084,47,0.021393107,12,0.078365088,9,0.109174609,9,0.109558612,5,0.220122755,47,0.021404432,0,0,5,0.217188537,5,0.218969762,10,0.097776996,5,0.220534027,5,0.220093012,5,0.21800822,3,0.434464455,0,0,5,0.216733992,5,0.219018757,5,0.219381511,20,0.028077577,27,0.035916695,4,0.215484937,4,0.21731933,46,0.021621513,2,0.443474054,9,0.109198004,115,0.00857843,0.3,-0.085125127,8,8.35999999,6,3.700000048,6,6.15,11,14.30999966,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.001074249,2,0.541606903,45,0.021191321,14,0.066835165,9,0.108484745,9,0.108810633,4,0.213208993,47,0.021039133,0,0,4,0.212259293,4,0.214932998,8,0.092582737,4,0.213001013,4,0.213551044,4,0.209680001,2,0.417392015,0,0,5,0.218271494,4,0.210712989,4,0.213001331,20,0.028999943,28,0.036449556,5,0.215973496,5,0.217221498,47,0.021570568,3,0.422895908,9,0.108197242,121,0.008147234,0.3,-0.15,8,7.720000172,6,3.770000076,6,4.850000095,11,14.99000006,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
904,0.001103258,1,0,45,0.021818361,14,0.075714772,9,0.110677272,9,0.076772243,5,0.223071456,44,0.021907768,0,0,5,0.219556272,5,0.222463489,10,0.098680337,5,0.221925974,5,0.221853018,5,0.222423732,2,0.522172928,1,0,4,0.174061298,5,0.223327279,5,0.222020507,10,0.001034233,27,0.036120231,5,0.162905037,4,0.159416358,45,0.022155567,2,0.433689117,9,0.111421376,114,0.008522169,0.3,-0.15,8,6.819999886,6,5.379999924,6,5.039999962,11,15.56000004,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
869,0.001151664,2,0.55269599,46,0.022033241,8,0.078294856,9,0.113186389,9,0.113810867,4,0.21949633,45,0.022187276,0,0,4,0.218465328,4,0.219476382,8,0.094800166,4,0.219650666,4,0.219798326,4,0.22115469,2,0.441423893,0,0,5,0.22758621,4,0.221810977,4,0.220064322,20,0.029389632,27,0.037850811,4,0.222932339,5,0.227859795,44,0.022869071,2,0.711205006,9,0.113159508,114,0.008553098,0.3,-0.15,8,6.680000019,6,3.860000038,6,5.620000076,11,14.96000004,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
880,0.001136065,2,0.568490028,43,0.02220562,18,0.053083995,9,0.113053977,9,0.112863749,5,0.226762474,43,0.022486999,0,0,5,0.227388263,5,0.227591515,10,0.101666556,5,0.226810515,5,0.226855516,5,0.223765731,2,0.475194931,0,0,4,0.230721315,5,0.226400495,5,0.227232754,20,0.02931763,27,0.036995383,4,0.228503386,4,0.231682698,44,0.022870164,2,0.413136005,9,0.112374604,120,0.008333613,0.3,-0.15,8,76.54999962,6,2.719999981,6,3.4,11,12.04000006,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
842,0.001188771,2,0.608454943,43,0.023578144,16,0.063099066,9,0.118974745,8,0.120025839,4,0.24133269,42,0.023201512,0,0,4,0.245266676,4,0.24362127,8,0.103291137,4,0.243284702,4,0.245450735,4,0.243734996,2,0.466830015,0,0,4,0.238517284,4,0.243960698,4,0.241170963,20,0.032119525,25,0.040598959,5,0.236516774,4,0.236627976,42,0.02379939,3,0.274835587,8,0.118279866,110,0.008867935,0.3,-0.04113474,8,82.17777718,6,2.877777735,6,5.666666667,11,13.31111113,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
939,0.001063646,1,0,47,0.020869608,12,0.060892907,9,0.108749121,9,0.109152228,5,0.215211511,47,0.021060783,0,0,5,0.214404464,5,0.2143628,10,0.095398559,5,0.212701738,5,0.214671254,5,0.213977516,3,0.430261612,0,0,5,0.215140522,5,0.214924037,5,0.214983761,10,0.000133779,28,0.034962327,4,0.221370379,5,0.216252983,47,0.021391957,2,0.429929018,10,0.10626724,122,0.008062942,0.3,0.15,8,8.733333429,6,2.883333365,6,3.300000032,11,11.4000001,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
945,0.001058588,2,0.523384094,47,0.020660851,12,0.067609375,9,0.106025994,10,0.105468538,4,0.207838615,48,0.020592806,0,0,4,0.204027255,4,0.206631978,8,0.090005432,4,0.20801266,4,0.205771685,4,0.208450397,2,0.413923025,0,0,5,0.210929453,4,0.208153645,4,0.208422025,20,0.027672479,28,0.036087928,5,0.211998284,5,0.210521221,47,0.021229609,2,0.404824018,9,0.105847865,112,0.008648548,0.3,0.15,8,6.5,6,4.611111111,6,5.644444466,11,14.42222224,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
915,0.001093042,2,0.544256926,44,0.021677882,14,0.075547769,9,0.110168129,9,0.10978651,5,0.219448745,44,0.02166249,0,0,5,0.219862759,5,0.219051003,10,0.098493894,5,0.219395757,5,0.219221234,5,0.219739497,2,0.426389933,1,0,4,0.214979649,5,0.219411254,5,0.218881726,20,0.028756217,27,0.036349535,5,0.21668148,4,0.218467315,46,0.021907446,3,0.427855492,9,0.110504359,124,0.008112471,0.3,0.077957391,8,7.429999924,6,2.860000038,6,5.8,11,14.76000013,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
910,0.001099314,2,0.523330927,47,0.020962736,14,0.057552081,10,0.106157223,9,0.106119514,5,0.214330018,47,0.020960196,0,0,5,0.214318752,5,0.214376986,10,0.095943557,5,0.214111984,5,0.218860507,4,0.210198323,2,0.418167114,0,0,5,0.215002,4,0.211041292,5,0.214307725,20,0.027534108,28,0.03605515,4,0.210859617,5,0.215361238,46,0.021770599,2,0.417057037,9,0.107042372,112,0.0086859,0.3,0.135349756,8,8.190000057,6,3.75,6,4.760000038,11,13.76999989,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
941,0.001063355,2,0.526599884,47,0.02122552,14,0.065795385,9,0.107101619,10,0.109227339,4,0.213257949,47,0.021217284,0,0,4,0.212541342,4,0.212421338,8,0.090751171,4,0.213203986,4,0.212642988,5,0.215125024,2,0.423618078,0,0,4,0.209852298,5,0.215295732,4,0.21301206,20,0.027762099,28,0.035477153,5,0.214201987,5,0.213239491,46,0.021324513,2,0.412001133,10,0.106892109,117,0.008406156,0.3,0.118706202,8,7.71818187,6,4.327272762,6,5.99090923,11,11.63636381,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.001079076,2,0.541897058,46,0.0214468,12,0.068863825,9,0.10886386,9,0.108419001,5,0.218128741,46,0.021519825,0,0,5,0.217365742,5,0.216934264,10,0.097586208,5,0.219433486,5,0.216152251,5,0.214482725,2,0.432502985,1,0,5,0.216580987,5,0.214111507,5,0.21725148,20,0.029659372,27,0.036375,4,0.216075659,4,0.213719686,47,0.02155659,2,0.428462029,9,0.109558761,119,0.008356331,0.3,0.064402219,8,6.411111196,6,3.244444529,6,4.422222243,11,12.65555573,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
935,0.001070079,2,0.533579111,47,0.020894807,16,0.057328192,10,0.106342448,9,0.10687387,5,0.21648401,46,0.020890559,0,0,5,0.21557951,5,0.215405524,10,0.095722887,5,0.215417504,5,0.21554476,4,0.212043047,3,0.428598523,0,0,5,0.214539766,4,0.212553024,5,0.215380013,20,0.028257483,29,0.03484829,5,0.214339733,5,0.214355528,46,0.021414842,3,0.42604351,9,0.106575519,122,0.008154751,0.3,0.130291159,8,7.845454563,6,3.490909143,6,5.372727307,11,14.65454552,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
915,0.001092656,1,0,45,0.021635088,12,0.080851013,9,0.111720115,9,0.109537631,4,0.220082362,46,0.021607796,0,0,4,0.220573028,4,0.220168988,8,0.094273295,4,0.220206976,4,0.220019341,5,0.22069025,2,0.444674015,0,0,4,0.221881708,5,0.216002762,4,0.21934096,10,0.000445419,28,0.036434297,5,0.219363034,5,0.219932497,46,0.021877421,2,0.429931879,9,0.109972119,113,0.008838813,0.3,-0.103448569,8,6.625,6,4.575000048,6,6.950000048,11,11.4000001,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
946,0.001056439,2,0.54013586,48,0.020501578,14,0.064506696,9,0.103871763,10,0.105623007,5,0.210956275,47,0.02043198,0,0,5,0.209370971,5,0.210980713,10,0.093773021,5,0.210953236,5,0.21187073,5,0.211662233,2,0.426944971,0,0,5,0.211718976,5,0.211922228,5,0.210947275,20,0.028479313,27,0.035947882,4,0.2141517,4,0.208240668,48,0.021145958,2,0.391402006,10,0.106099235,123,0.007950925,0.3,-0.118982344,8,6.100000035,6,2.672727325,6,4.509090944,11,14.01818197,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
923,0.001071123,2,0.535340071,46,0.021405734,12,0.078430284,10,0.107814762,9,0.109996378,5,0.213323236,47,0.020875371,0,0,4,0.219227632,5,0.212692499,8,0.092478718,5,0.212070763,5,0.214441001,4,0.213780006,3,0.426289558,0,0,5,0.213136494,4,0.215768655,5,0.211351454,20,0.028321793,29,0.034720778,5,0.214678764,5,0.214765012,47,0.021275111,3,0.423574924,9,0.106780767,122,0.008062792,0.3,-0.15,8,7.6,6,3.869999981,6,5.659999943,11,13.35999985,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
932,0.001067525,2,0.540058136,46,0.021276289,14,0.067057389,9,0.110344142,9,0.107394397,4,0.21718804,46,0.021441778,0,0,5,0.215264261,4,0.216753006,10,0.095940563,4,0.217096329,4,0.218878031,5,0.213698745,1,0,2,0.648677111,4,0.216147979,5,0.210624993,4,0.216957966,20,0.028962361,27,0.036627467,5,0.217972517,5,0.219866514,45,0.021746912,2,0.167361021,9,0.108461738,119,0.008378916,0.3,-0.15,8,7.366666688,6,4.433333397,6,5.222222222,11,13.83333344,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
910,0.001093483,2,0.55204916,47,0.021288328,12,0.069289554,9,0.111078501,9,0.108311504,5,0.22097379,46,0.022057199,0,0,5,0.218316257,5,0.220942795,10,0.098232243,5,0.222440779,5,0.221988797,5,0.220836043,3,0.436664462,0,0,5,0.218337536,5,0.221155465,5,0.22089076,20,0.029299473,28,0.036147771,4,0.216998657,4,0.216363351,46,0.021831311,2,0.428156137,9,0.108745873,119,0.008055576,0.3,0.114588069,8,7.70909084,6,3.281818217,6,4.954545368,11,14.69090904,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
950,0.001051057,2,0.525615931,46,0.020904933,16,0.055850999,9,0.104744107,10,0.104640881,4,0.212678035,47,0.020899565,0,0,4,0.212560972,4,0.212550958,8,0.091505153,4,0.212240616,4,0.210344632,4,0.207495372,2,0.414070129,0,0,5,0.214326203,4,0.210367282,4,0.212452968,20,0.028391424,29,0.034722039,5,0.212246954,5,0.213400722,47,0.021071719,3,0.423878551,10,0.105408536,120,0.008315387,0.265569958,0.15,8,5.26666673,6,4.688888974,6,4.000000106,11,14.17777793,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
933,0.001071566,2,0.550956964,47,0.021067915,14,0.065145089,10,0.107044882,9,0.103825271,5,0.207732558,48,0.020942363,0,0,5,0.212808728,5,0.207950234,10,0.093661997,5,0.211151719,5,0.212422967,5,0.215942502,2,0.424192905,0,0,4,0.213411331,5,0.217870235,5,0.210797489,20,0.029335951,27,0.035945993,5,0.215160489,5,0.215591967,47,0.021490589,2,0.421638012,9,0.10817048,121,0.008311675,0.23096653,0.15,8,7.580000019,6,3.1,6,5.730000019,11,16.54999981,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.001078931,2,0.521752119,46,0.021535624,16,0.057600673,9,0.108064264,10,0.107227776,5,0.21430099,45,0.021322548,0,0,5,0.212729514,5,0.214208245,10,0.095316648,5,0.214751244,5,0.21424979,5,0.214070797,3,0.428666949,0,0,5,0.214237273,5,0.21388799,5,0.213767767,13,0.043433408,28,0.036327521,4,0.213891029,4,0.212732633,47,0.02139276,2,0.457532167,10,0.10739202,121,0.008205642,0.233514141,0.15,8,6.790000057,6,2.279999924,6,5.169999981,11,15.45999985,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
927,0.00107612,1,0,47,0.021217388,10,0.083562666,9,0.105325729,9,0.10600251,4,0.218150298,46,0.021594201,0,0,4,0.217249711,4,0.220171611,8,0.094113554,4,0.218379656,4,0.216070652,4,0.20939366,2,0.436271906,0,0,5,0.217051268,4,0.216647307,4,0.217658997,17,0.034204125,27,0.035771187,5,0.215408206,5,0.218811214,46,0.0217262,3,0.437659502,9,0.109768897,122,0.008196884,-0.006166044,0.15,8,7.520000076,6,3.790000057,6,5.880000114,11,15.78000021,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
897,0.001114904,2,0.557054996,45,0.021576112,12,0.081826904,9,0.112921119,9,0.111900747,5,0.226718962,45,0.021621157,0,0,5,0.22585547,5,0.225822747,10,0.100486676,5,0.225852251,5,0.223302007,5,0.220831215,0,0,2,0.448944092,4,0.219718297,5,0.221867502,5,0.225477755,20,0.029786637,27,0.03689666,4,0.222011328,4,0.217523734,45,0.022154683,2,0.546926022,9,0.109687746,115,0.008467306,-0.008898005,0.15,8,7.290000057,6,4.740000057,6,4.45,11,21.95999994,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
931,0.001060802,2,0.54980588,47,0.020953847,14,0.06609946,10,0.10690056,9,0.108599484,4,0.212513685,47,0.021034738,0,0,4,0.212623994,4,0.212468704,8,0.090555872,4,0.21348532,5,0.212676287,4,0.217613379,0,0,3,0.423766971,5,0.211908996,4,0.217004697,4,0.213275274,20,0.028999793,28,0.035671667,5,0.216391981,5,0.210214496,46,0.021320513,2,0.380573988,9,0.105772763,123,0.008053377,0.24235696,0.15,8,7.36363645,6,3.409090909,6,5.07272729,11,19.74545453,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
905,0.001099469,2,0.563578129,44,0.021860555,12,0.080117269,9,0.110254884,9,0.11309123,5,0.222800493,46,0.021609751,0,0,5,0.222871006,5,0.222043753,10,0.100516213,5,0.221842527,4,0.221783002,5,0.219239473,2,0.436974049,0,0,4,0.226112684,5,0.219224989,5,0.222764015,20,0.029708109,28,0.036420707,5,0.220130503,5,0.21955198,46,0.021772247,2,0.461323023,9,0.11037612,117,0.008421329,0.223145129,0.15,8,8.655555619,6,3.388888889,6,5.533333355,11,20.94444444,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
913,0.001093139,2,0.538783073,46,0.021662219,14,0.059568534,9,0.111901373,9,0.108963013,5,0.221884012,44,0.021868018,0,0,5,0.221119225,5,0.222101986,10,0.099129332,5,0.221852005,5,0.222958028,4,0.220480363,1,0,1,0,5,0.218840957,5,0.222994983,5,0.221850753,20,0.028423159,27,0.03629015,4,0.218624353,4,0.214783986,45,0.022138634,2,0.431216002,9,0.109501749,116,0.00844287,0.001970234,0.15,8,8.281818217,6,3.509090944,6,4.481818199,11,18.85454542,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
917,0.001089422,1,0,47,0.021175628,12,0.080217817,9,0.110307366,9,0.110213518,4,0.219986359,47,0.02143991,0,0,4,0.220094999,4,0.220413367,8,0.096098593,4,0.220115662,4,0.225187699,5,0.221481502,1,0,2,0.217293024,4,0.218648354,4,0.219746987,4,0.220028718,10,0.000423776,27,0.036462463,5,0.221841455,5,0.219435275,46,0.021848398,3,0.437162399,9,0.11055699,114,0.008387876,0.195594449,0.15,8,5.620000076,6,3.820000076,6,7.2,11,17.9,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
856,0.001157807,2,0.604790926,42,0.022943194,10,0.093564881,8,0.121640137,9,0.118493378,4,0.235553662,43,0.022951694,0,0,4,0.235714992,4,0.234503984,8,0.10050886,4,0.234571695,4,0.238835971,4,0.237347603,0,0,2,0.254178047,5,0.233926475,4,0.239682039,4,0.235396067,20,0.031751055,27,0.037454541,4,0.134917974,4,0.147025665,43,0.023225166,2,0.415895939,9,0.116136879,116,0.008477563,0.107957532,0.15,8,7.160000038,6,3.6,6,4.550000095,11,18.82000036,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
934,0.001059329,2,0.546904087,46,0.021499999,14,0.074272468,10,0.107048564,9,0.108777136,5,0.217993498,45,0.021265772,0,0,5,0.217539728,5,0.219271481,10,0.097078005,5,0.218007982,5,0.214459717,5,0.216986001,1,0,1,0,4,0.218998035,5,0.216041982,5,0.218087494,20,0.028789156,28,0.036000375,5,0.217893779,5,0.217292011,46,0.021688133,2,0.589719057,9,0.109469742,123,0.008037509,0.172665509,0.15,8,6.622222265,6,4.344444487,6,5.211111175,11,16.35555553,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
